targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate,r_au,speed_au_per_day
ATLAS (C/2025 N1),2461151.5,A.D. 2026-Apr-21 00:00:00.0000,12.5,-2.077044265573817,4.5,5.939015763359301,-0.2910399029631076,-0.003160838285638087,0.03465763179854178,-0.002147527343592987,0.0363769294047756,6.298470079606643,0.03382129883370451,6.298470079606642,0.03486766717523169
ATLAS (C/2025 N1),2461152.5,A.D. 2026-Apr-22 00:00:00.0000,12.5,-2.080203897095837,4.5,5.973669819799417,-0.2931872419022808,-0.003158430228944235,0.03465049411791177,-0.002147151420407503,0.03657227589329967,6.332293275606347,0.03382507693575641,6.332293275606348,0.034860331084897986
ATLAS (C/2025 N1),2461153.5,A.D. 2026-Apr-23 00:00:00.0000,12.5,-2.083361136895619,4.5,6.008316777413832,-0.2953342075331027,-0.003156054763645139,0.03464343389540629,-0.002146780685622534,0.03676764392329238,6.366120201395725,0.03382875878887886,6.3661202013957245,0.034853075345637356
ATLAS (C/2025 N1),2461154.5,A.D. 2026-Apr-24 00:00:00.0000,12.5,-2.086516017330444,4.5,6.042956712915272,-0.297480804924306,-0.003153711420056996,0.03463644964988561,-0.002146414903927808,0.03696303294533098,6.399950761845177,0.03383234662358719,6.399950761845177,0.034845898424489825
ATLAS (C/2025 N1),2461155.5,A.D. 2026-Apr-25 00:00:00.0000,12.5,-2.089668570284038,4.5,6.077589701563571,-0.2996270389208573,-0.003151399721230489,0.03462953995599806,-0.002146053862585792,0.03715844242273408,6.433784864031202,0.03383584262158983,6.433784864031202,0.03483879884479597
ATLAS (C/2025 N1),2461156.5,A.D. 2026-Apr-26 00:00:00.0000,12.5,-2.092818827160649,4.5,6.112215817219431,-0.3017729141650654,-0.003149119185553953,0.03462270344020806,-0.002145697368584637,0.03735387183128053,6.467622417187721,0.03383924891608576,6.467622417187721,0.03483177518230976
ATLAS (C/2025 N1),2461157.5,A.D. 2026-Apr-27 00:00:00.0000,12.5,-2.095966818881501,4.5,6.146835132394419,-0.3039184351150649,-0.003146869328917977,0.03461593877721122,-0.002145345246205351,0.03754932065893035,6.501463332657759,0.03384256759214961,6.50146333265776,0.034824826061681
ATLAS (C/2025 N1),2461158.5,A.D. 2026-Apr-28 00:00:00.0000,12.5,-2.099112575883219,4.5,6.181447718297547,-0.3060636060610319,-0.003144649666511899,0.03460924468669536,-0.002144997334936706,0.03774478840554803,6.53530752384554,0.03384580068719755,6.535307523845539,0.03481795015326907
ATLAS (C/2025 N1),2461159.5,A.D. 2026-Apr-29 00:00:00.0000,12.5,-2.102256128117903,4.5,6.216053644878784,-0.3082084311394788,-0.003142459714310291,0.03460261993041083,-0.002144653487683074,0.0379402745826289,6.569154906169099,0.03384895019152571,6.569154906169099,0.03481114617025356
ATLAS (C/2025 N1),2461160.5,A.D. 2026-Apr-30 00:00:00.0000,12.5,-2.105397505054536,4.5,6.250652980869756,-0.3103529143458782,-0.003140298990297379,0.03459606330951796,-0.002144313569219652,0.03813577871302862,6.603005397013454,0.03385201804891359,6.603005397013455,0.03480441286601136
ATLAS (C/2025 N1),2461161.5,A.D. 2026-May-01 00:00:00.0000,12.5,-2.108536735681517,4.5,6.285245793821952,-0.3124970595458481,-0.003138167015469189,0.03458957366218311,-0.002143977454857182,0.03833130033069645,6.636858915684424,0.03385500615728489,6.636858915684422,0.03479774903173345
ATLAS (C/2025 N1),2461162.5,A.D. 2026-May-02 00:00:00.0000,12.5,-2.111673848510093,4.5,6.319832150142609,-0.3146408704850961,-0.003136063314646708,0.03458314986139938,-0.002143645029284626,0.03852683898041238,6.670715383363106,0.0338579163694195,6.670715383363107,0.034791153494258535
ATLAS (C/2025 N1),2461163.5,A.D. 2026-May-03 00:00:00.0000,12.5,-2.114808871578523,4.5,6.354412115128537,-0.3167843507982839,-0.003133987417128166,0.03457679081301088,-0.002143316185563191,0.03872239421752868,6.70457472306113,0.03386075049371162,6.704574723061131,0.034784625114103615
ATLAS (C/2025 N1),2461164.5,A.D. 2026-May-04 00:00:00.0000,12.5,-2.117941832456821,4.5,6.38898575299807,-0.3189275040169505,-0.003131938857204742,0.0345704954539234,-0.002142990824249346,0.03891796560771573,6.73843685957666,0.03386351029497024,6.73843685957666,0.0347781627836754
ATLAS (C/2025 N1),2461165.5,A.D. 2026-May-05 00:00:00.0000,12.5,-2.121072758251962,4.5,6.423553126921291,-0.3210703335766135,-0.003129917174561238,0.03456426275048676,-0.002142668852627759,0.03911355272671277,6.772301719451214,0.03386619749525983,6.772301719451216,0.03477176542564846
ATLAS (C/2025 N1),2461166.5,A.D. 2026-May-06 00:00:00.0000,12.5,-2.124201675613432,4.5,6.458114299048743,-0.3232128428231563,-0.003127921914581508,0.03455809169703691,-0.00214235018403797,0.03930915516008351,6.806169230927378,0.03386881377478035,6.806169230927378,0.03476543199149952
ATLAS (C/2025 N1),2461167.5,A.D. 2026-May-07 00:00:00.0000,12.5,-2.127328610739049,4.5,6.492669330538749,-0.3253550350185792,-0.00312595262857786,0.03455198131458714,-0.002142034737280653,0.039504772502977,6.840039323907382,0.03387136077278677,6.840039323907382,0.03475916146018785
ATLAS (C/2025 N1),2461168.5,A.D. 2026-May-08 00:00:00.0000,12.5,-2.130453589380982,4.5,6.527218281583487,-0.3274969133461904,-0.003124008873963111,0.03454593064965925,-0.002141722436091559,0.03970040435989388,6.873911929912637,0.03387384008854874,6.873911929912637,0.03475295283697379
ATLAS (C/2025 N1),2461169.5,A.D. 2026-May-09 00:00:00.0000,12.5,-2.133576636851918,4.5,6.561761211433978,-0.3296384809153068,-0.003122090214385946,0.03453993877324412,-0.002141413208672301,0.03989605034445839,6.907786982044248,0.03387625328235047,6.907786982044249,0.03474680515236607
ATLAS (C/2025 N1),2461170.5,A.D. 2026-May-10 00:00:00.0000,12.5,-2.136697778031362,4.5,6.596298178424074,-0.3317797407654996,-0.003120196219848223,0.03453400477988088,-0.002141106987269297,0.04009171007919606,6.94166441494454,0.03387860187652911,6.94166441494454,0.03474071746118845
ATLAS (C/2025 N1),2461171.5,A.D. 2026-May-11 00:00:00.0000,12.5,-2.139817037372045,4.5,6.630829239993602,-0.3339206958704509,-0.003118326466825121,0.03452812778683828,-0.002140803707793108,0.04028738319531773,6.975544164759651,0.03388088735654575,6.975544164759651,0.03473468884175065
ATLAS (C/2025 N1),2461172.5,A.D. 2026-May-12 00:00:00.0000,12.5,-2.142934438906472,4.5,6.665354452710711,-0.3360613491414383,-0.003116480538408427,0.0345223069333842,-0.002140503309471607,0.04048306933250968,7.009426169103192,0.03388311117208398,7.009426169103193,0.03472871839511104
ATLAS (C/2025 N1),2461173.5,A.D. 2026-May-13 00:00:00.0000,12.5,-2.146050006253614,4.5,6.699873872293532,-0.3382017034304919,-0.003114658024482537,0.03451654138010637,-0.00214020573453363,0.0406787681387302,7.043310367021032,0.03388527473814645,7.043310367021032,0.03472280524439521
ATLAS (C/2025 N1),2461174.5,A.D. 2026-May-14 00:00:00.0000,12.5,-2.14916376262582,4.5,6.734387553631181,-0.3403417615332527,-0.003112858521948064,0.03451083030827055,-0.002139910927918778,0.04087447927001245,7.077196698957158,0.03388737943614284,7.077196698957158,0.03471694853415743
ATLAS (C/2025 N1),2461175.5,A.D. 2026-May-15 00:00:00.0000,12.5,-2.152275730835953,4.5,6.768895550804105,-0.3424815261915417,-0.00311108163498704,0.03450517291917657,-0.002139618837013124,0.04107020239027343,7.1110851067206,0.03388942661493163,7.1110851067206005,0.03471114742974555
ATLAS (C/2025 N1),2461176.5,A.D. 2026-May-16 00:00:00.0000,12.5,-2.15538593330482,4.5,6.803397917103791,-0.3446210000956909,-0.003109326975362685,0.03449956843347581,-0.002139329411410922,0.04126593717112882,7.144975533453382,0.03389141759178082,7.144975533453382,0.034705401116632076
ATLAS (C/2025 N1),2461177.5,A.D. 2026-May-17 00:00:00.0000,12.5,-2.158494392068913,4.5,6.837894705051748,-0.3467601858866416,-0.003107594162714847,0.03449401609044173,-0.002139042602703809,0.04146168329171315,7.178867923599363,0.03389335365322976,7.178867923599362,0.034699708799699955
ATLAS (C/2025 N1),2461178.5,A.D. 2026-May-18 00:00:00.0000,12.5,-2.161601128788414,4.5,6.872385966417738,-0.3488990861578472,-0.003105882824838568,0.03448851514716327,-0.002138758364298587,0.04165744043850435,7.212762222873883,0.03389523605582153,7.212762222873883,0.03469406970245195
ATLAS (C/2025 N1),2461179.5,A.D. 2026-May-19 00:00:00.0000,12.5,-2.164706164755472,4.5,6.906871752237159,-0.3510377034570114,-0.003104192597892045,0.03448306487767541,-0.002138476651264975,0.04185320830515248,7.246658378234089,0.03389706602670547,7.246658378234089,0.03468848306615302
ATLAS (C/2025 N1),2461180.5,A.D. 2026-May-20 00:00:00.0000,12.5,-2.167809520902624,4.5,6.94135211282754,-0.3531760402876877,-0.003102523126505157,0.03447766457204554,-0.00213819742021262,0.04204898659231124,7.280556337849788,0.03389884476412139,7.280556337849788,0.034682948148921644
ATLAS (C/2025 N1),2461181.5,A.D. 2026-May-21 00:00:00.0000,12.5,-2.170911217811272,4.5,6.975827097804102,-0.3553140991107665,-0.003100874063766908,0.03447231353544531,-0.002137920629195114,0.04224477500747236,7.314456051074729,0.03390057343778954,7.314456051074729,0.03467746422479773
ATLAS (C/2025 N1),2461182.5,A.D. 2026-May-22 00:00:00.0000,12.5,-2.174011275720087,4.5,7.010296756094418,-0.3574518823458834,-0.003099245071083418,0.03446701108725134,-0.002137646237636801,0.04244057326480168,7.348357468418272,0.03390225318924784,7.348357468418273,0.034672030582828924
ATLAS (C/2025 N1),2461183.5,A.D. 2026-May-23 00:00:00.0000,12.5,-2.177109714533193,4.5,7.044761135952185,-0.3595893923727595,-0.003097635817917478,0.03446175656021441,-0.002137374206276746,0.04263638108497748,7.382260541517356,0.03390388513217957,7.382260541517356,0.034666646526215705
ATLAS (C/2025 N1),2461184.5,A.D. 2026-May-24 00:00:00.0000,12.5,-2.180206553828068,4.5,7.07922028497023,-0.3617266315324925,-0.003096045981435473,0.03445654929972878,-0.002137104497123798,0.04283219819503052,7.41616522310882,0.03390547035277174,7.41616522310882,0.03466131137154838
ATLAS (C/2025 N1),2461185.5,A.D. 2026-May-25 00:00:00.0000,12.5,-2.183301812863036,4.5,7.11367425009284,-0.3638636021288091,-0.003094475246096535,0.03445138866321975,-0.002136837073416951,0.04302802432818644,7.450071467002118,0.03390700991013367,7.450071467002119,0.03465602444815706
ATLAS (C/2025 N1),2461186.5,A.D. 2026-May-26 00:00:00.0000,12.5,-2.186395510584345,4.5,7.148123077627528,-0.3660003064292727,-0.003092923303220998,0.03444627401965257,-0.002136571899586494,0.04322385922371075,7.483979228052477,0.03390850483679103,7.483979228052477,0.034650785097580426
ATLAS (C/2025 N1),2461187.5,A.D. 2026-May-27 00:00:00.0000,12.5,-2.189487665632819,4.5,7.182566813256378,-0.368136746666455,-0.003091389850571118,0.03444120474915272,-0.00213630894121289,0.04341970262675697,7.517888462134584,0.03390995613925737,7.517888462134584,0.034645592673146465
ATLAS (C/2025 N1),2461188.5,A.D. 2026-May-28 00:00:00.0000,12.5,-2.192578296350106,4.5,7.217005502047069,-0.3702729250390677,-0.003089874591968601,0.03443618024271822,-0.00213604816498201,0.04361555428821812,7.551799126116913,0.03391136479867268,7.551799126116914,0.034640446539647735
ATLAS (C/2025 N1),2461189.5,A.D. 2026-May-29 00:00:00.0000,12.5,-2.195667420784562,4.5,7.251439188463606,-0.3724088437130365,-0.003088377236963855,0.03443119990200103,-0.002135789538636533,0.04381141396458217,7.585711177836664,0.03391273177149243,7.585711177836666,0.034635346073089865
ATLAS (C/2025 N1),2461190.5,A.D. 2026-May-30 00:00:00.0000,12.5,-2.198755056696843,4.5,7.285867916376906,-0.3745445048225408,-0.003086897500562219,0.03442626313913364,-0.002135533030924487,0.04400728141779163,7.619624576075455,0.03391405799020688,7.619624576075455,0.03463029066048996
ATLAS (C/2025 N1),2461191.5,A.D. 2026-May-31 00:00:00.0000,12.5,-2.201841221565245,4.5,7.320291729075199,-0.3766799104709865,-0.003085435103005493,0.03442136937658122,-0.002135278611546082,0.04420315641510712,7.653539280535714,0.03391534436407187,7.653539280535713,0.03462527969970536
ATLAS (C/2025 N1),2461192.5,A.D. 2026-Jun-01 00:00:00.0000,12.5,-2.20492593259085,4.5,7.354710669274281,-0.3788150627319338,-0.003083989769602014,0.03441651804700285,-0.002135026251100398,0.04439903872897534,7.687455251817807,0.03391659177983431,7.6874552518178065,0.03462031259927575
ATLAS (C/2025 N1),2461193.5,A.D. 2026-Jun-02 00:00:00.0000,12.5,-2.208009206702528,4.5,7.389124779127658,-0.3809499636499716,-0.003082561230596299,0.03441170859311166,-0.002134775921033113,0.04459492813690117,7.721372451397899,0.03391780110244095,7.721372451397899,0.03461538877826787
ATLAS (C/2025 N1),2461194.5,A.D. 2026-Jun-03 00:00:00.0000,12.5,-2.211091060561816,4.5,7.423534100236499,-0.3830846152415325,-0.003081149221068602,0.03440694046752685,-0.002134527593586432,0.04479082442132363,7.755290841606474,0.03391897317572116,7.755290841606475,0.03461050766611507
ATLAS (C/2025 N1),2461195.5,A.D. 2026-Jun-04 00:00:00.0000,12.5,-2.214171510567718,4.5,7.457938673659493,-0.3852190194956734,-0.003079753480855546,0.0344022131326152,-0.002134281241751826,0.04498672736949595,7.789210385607571,0.03392010882304038,7.789210385607571,0.034605668702448404
ATLAS (C/2025 N1),2461196.5,A.D. 2026-Jun-05 00:00:00.0000,12.5,-2.217250572861423,4.5,7.492338539922498,-0.3873531783747987,-0.00307837375448425,0.03439752606032113,-0.002134036839226033,0.04518263677336914,7.823131047378623,0.03392120884792126,7.823131047378624,0.03460087133691784
ATLAS (C/2025 N1),2461197.5,A.D. 2026-Jun-06 00:00:00.0000,12.5,-2.22032826333097,4.5,7.526733739028021,-0.3894870938153431,-0.003077009791114086,0.03439287873198684,-0.002133794360370536,0.04537855242947901,7.857052791690902,0.03392227403463359,7.857052791690901,0.03459611502900454
ATLAS (C/2025 N1),2461198.5,A.D. 2026-Jun-07 00:00:00.0000,12.5,-2.223404597615847,4.5,7.561124310464542,-0.39162076772842,-0.003075661344481706,0.03438827063816431,-0.002133553780174456,0.04557447413883679,7.890975584090561,0.03392330514875382,7.890975584090561,0.0345913992478256
ATLAS (C/2025 N1),2461199.5,A.D. 2026-Jun-08 00:00:00.0000,12.5,-2.226479591111548,4.5,7.595510293215612,-0.3937542020004327,-0.003074328172846356,0.03438370127842166,-0.002133315074220704,0.04577040170682254,7.924899390880212,0.03392430293769685,7.924899390880212,0.034586723471933416
ATLAS (C/2025 N1),2461200.5,A.D. 2026-Jun-09 00:00:00.0000,12.5,-2.229553258974065,4.5,7.629891725768778,-0.3958873984936514,-0.003073010038933639,0.03437917016114607,-0.002133078218655266,0.04596633494308185,7.958824179101006,0.03392526813122228,7.958824179101006,0.03458208718911172
ATLAS (C/2025 N1),2461201.5,A.D. 2026-Jun-10 00:00:00.0000,12.5,-2.23262561612432,4.5,7.664268646124301,-0.3980203590467606,-0.003071706709876666,0.03437467680334536,-0.002132843190159196,0.04616227366142523,7.992749916515232,0.03392620144191753,7.992749916515231,0.03457748989617031
ATLAS (C/2025 N1),2461202.5,A.D. 2026-Jun-11 00:00:00.0000,12.5,-2.235696677252549,4.5,7.698641091803679,-0.4001530854753844,-0.003070417957154164,0.03437022073045019,-0.002132609965923203,0.04635821767973027,8.026676571589372,0.03392710356566038,8.02667657158937,0.034572931098740205
ATLAS (C/2025 N1),2461203.5,A.D. 2026-Jun-12 00:00:00.0000,12.5,-2.238766456822613,4.5,7.733009099857966,-0.4022855795725806,-0.003069143556525666,0.03436580147611826,-0.002132378523624452,0.0465541668198464,8.060604113477615,0.03392797518206284,8.060604113477615,0.03456841031107085
ATLAS (C/2025 N1),2461204.5,A.D. 2026-Jun-13 00:00:00.0000,12.5,-2.241834969076243,4.5,7.767372706875913,-0.4044178431093213,-0.003067883287963642,0.03436141858204116,-0.002132148841405386,0.04675012090750232,8.094532512005813,0.03392881695489801,8.094532512005813,0.0345639270558297
ATLAS (C/2025 N1),2461205.5,A.D. 2026-Jun-14 00:00:00.0000,12.5,-2.244902228037222,4.5,7.801731948991895,-0.4065498778349424,-0.003066636935583475,0.03435707159775576,-0.002131920897854296,0.0469460797722155,8.128461737655837,0.03392962953251211,8.128461737655837,0.03455948086390633
ATLAS (C/2025 N1),2461206.5,A.D. 2026-Jun-15 00:00:00.0000,12.5,-2.247968247515488,4.5,7.836086861893673,-0.4086816854775865,-0.003065404287571478,0.03435276008045961,-0.002131694671987421,0.04714204324720444,8.162391761550365,0.03393041354822209,8.162391761550365,0.03455507127422052
ATLAS (C/2025 N1),2461207.5,A.D. 2026-Jun-16 00:00:00.0000,12.5,-2.251033041111172,4.5,7.870437480829955,-0.4108132677446175,-0.003064185136110999,0.03434848359483125,-0.002131470143232523,0.04733801116930286,8.19632255543803,0.03393116962070056,8.19632255543803,0.0345506978335351
ATLAS (C/2025 N1),2461208.5,A.D. 2026-Jun-17 00:00:00.0000,12.5,-2.254096622218554,4.5,7.904783840617806,-0.4129446263230265,-0.003062979277308069,0.03434424171285577,-0.002131247291413544,0.04753398337887627,8.230254091678976,0.03393189835434883,8.230254091678978,0.034546360096274084
ATLAS (C/2025 N1),2461209.5,A.D. 2026-Jun-18 00:00:00.0000,12.5,-2.25715900402995,4.5,7.939125975649848,-0.4150757628798216,-0.003061786511116157,0.03434003401365542,-0.002131026096736441,0.04772995971974055,8.264186343230765,0.03393260033965857,8.264186343230765,0.034542057624345944
ATLAS (C/2025 N1),2461210.5,A.D. 2026-Jun-19 00:00:00.0000,12.5,-2.260220199539523,4.5,7.973463919901331,-0.4172066790624004,-0.003060606641260484,0.03433586008332531,-0.002130806539775937,0.04792594003908269,8.29811928363464,0.03393327615356302,8.29811928363464,0.03453778998697183
ATLAS (C/2025 N1),2461211.5,A.D. 2026-Jun-20 00:00:00.0000,12.5,-2.263280221547017,4.5,8.00779770693702,-0.4193373764989178,-0.003059439475162764,0.03433171951477428,-0.002130588601463143,0.04812192418738338,8.33205288700214,0.03393392635977803,8.332052887002138,0.03453355676051921
ATLAS (C/2025 N1),2461212.5,A.D. 2026-Jun-21 00:00:00.0000,12.5,-2.26633908266141,4.5,8.042127369917925,-0.4214678567986315,-0.00305828482386619,0.03432761190757078,-0.00213037226307394,0.04831791201834178,8.36598712800205,0.03393455150913365,8.36598712800205,0.03452935752834044
ATLAS (C/2025 N1),2461213.5,A.D. 2026-Jun-22 00:00:00.0000,12.5,-2.269396795304508,4.5,8.076452941607897,-0.4235981215522406,-0.003057142501960936,0.03432353686779341,-0.002130157506218059,0.04851390338880184,8.399921981847678,0.03393515213989638,8.399921981847678,0.0345251918806162
ATLAS (C/2025 N1),2461214.5,A.D. 2026-Jun-23 00:00:00.0000,12.5,-2.272453371714446,4.5,8.110774454380064,-0.425728172332219,-0.003056012327510513,0.03431949400788633,-0.002129944312828788,0.04870989815868083,8.433857424284447,0.03393572877808271,8.433857424284447,0.03452105941420387
ATLAS (C/2025 N1),2461215.5,A.D. 2026-Jun-24 00:00:00.0000,12.5,-2.275508823949131,4.5,8.145091940223116,-0.4278580106931321,-0.003054894121979145,0.034315482946519,-0.00212973266515324,0.04890589619089938,8.467793431577803,0.03393628193776398,8.467793431577803,0.034516959732490346
ATLAS (C/2025 N1),2461216.5,A.D. 2026-Jun-25 00:00:00.0000,12.5,-2.278563163889605,4.5,8.179405430747469,-0.4299876381719439,-0.003053787710160128,0.03431150330845024,-0.002129522545743162,0.04910189735131337,8.501729980501409,0.03393681212136298,8.501729980501409,0.034512892445249285
ATLAS (C/2025 N1),2461217.5,A.D. 2026-Jun-26 00:00:00.0000,12.5,-2.281616403243338,4.5,8.21371495719129,-0.4321170562883197,-0.003052692920105435,0.03430755472439643,-0.002129313937446188,0.04929790150864748,8.535667048325646,0.03393731981994272,8.535667048325646,0.0345088571685027
ATLAS (C/2025 N1),2461218.5,A.D. 2026-Jun-27 00:00:00.0000,12.5,-2.28466855354745,4.5,8.248020550426386,-0.4342462665449159,-0.003051609583056554,0.03430363683090368,-0.002129106823397565,0.0494939085344304,8.569604612806403,0.03393780551348716,8.569604612806403,0.034504853524386564
ATLAS (C/2025 N1),2461219.5,A.D. 2026-Jun-28 00:00:00.0000,12.5,-2.287719626171874,4.5,8.282322240963973,-0.4363752704276657,-0.003050537533376672,0.03429974927022357,-0.002128901187012263,0.04968991830293168,8.603542652174118,0.03393826967117443,8.60354265217412,0.03450088114102022
ATLAS (C/2025 N1),2461220.5,A.D. 2026-Jun-29 00:00:00.0000,12.5,-2.290769632322433,4.5,8.316620058960321,-0.4385040694060536,-0.003049476608484188,0.03429589169019261,-0.002128697011977452,0.04988593069110003,8.637481145123125,0.03393871275164278,8.637481145123125,0.03449693965237955
ATLAS (C/2025 N1),2461221.5,A.D. 2026-Jun-30 00:00:00.0000,12.5,-2.293818583043875,4.5,8.350914034222283,-0.4406326649333862,-0.003048426648787642,0.03429206374411507,-0.002128494282245378,0.05008194557850319,8.67142007080123,0.03393913520324926,8.67142007080123,0.0344930286981738
ATLAS (C/2025 N1),2461222.5,A.D. 2026-Jul-01 00:00:00.0000,12.5,-2.29686648922282,4.5,8.385204196212698,-0.4427610584470472,-0.003047387497622038,0.03428826509064891,-0.002128292982026505,0.05027796284726935,8.705359408799556,0.03393953746432133,8.705359408799556,0.034489147923725504
